Author,Date,Cool,Funny,Useful,Rating,Message,Author Reviews,Author Friends,Author ID,Location,Profile URL,Profile Photo,URL,
Gina C.,8/13/19 2:39,0,0,0,0,3,"I had high hopes for Mas because it appeared on several Charlottesville restaurant lists, had great Yelp reviews, and was recommended by my husband who had an memorable meal here a couple of years ago. Unfortunately (and my husband would agree) that the food came up short this time. 

It was our first meal in Charlottesville after over 3 hours of driving in rush hour traffic from DC, so we were hungry and ready to be easily impressed. Our server, who reminded me of the leader singer of Muse, recommended a bunch of dishes and we ordered all of them: the cauliflower, papas bravas, tortilla Espanola​, grilled artichoke hearts with garlic aioli​, wild gulf shrimp, heirloom carrots, and ""ginormous"" sea scallop with parsnip & celery root puree. The cauliflower came out first and it raised the bar sky high. Roasted in coconut milk, ginger, turmeric, sweet onions, and sea salt, it was the best rendition of cauliflower I've ever had. I found myself trying to commit its subtle but warm and rich flavor to memory so that I could try to recreate it. Sadly, as the rest of the tapas came out, the bar set by the cauliflower quickly came crashing down. The carrots were undercooked, the papas bravas were mushy, the artichokes tasted like they were from a can, and the ""ginormous"" sea scallop was not ginormous enough to warrant a $14 price tag. These tapas tasted like they were made by a completely different caliber restaurant than the one that made the cauliflower. The gulf shrimp briefly interrupted the lackluster lineup. Large, juicy, and perfectly seasoned, they could stand on their own without the smooth garlic aioli that it sat on top of. I was particularly surprised that out of over 40 different tapas on the menu, our server did not recommend better ones. Not sure if he was upselling us (such as with the scallop) or trying to get rid of less popular ingredients. 

Thankfully the night ended on a sweet note with a delightful flourless chocolate cake. And the entire night was saved by the stellar gin cocktails and the chill, hipster atmosphere that made us feel young, cool, and transported from DC. 

Our bill came out to be ~$65pp with tax and tip which was about 20% more than I expected. I would consider giving Mas another try to cobble together a better tasting, better value lineup of tapas. If I fail to recreate their cauliflower, I'll have to.",46,217,aUbBUueEGnMs-ENCBoLbCw,"Washington, DC",https://www.yelp.com/user_details?userid=aUbBUueEGnMs-ENCBoLbCw,https://s3-media0.fl.yelpcdn.com/photo/iSZNtih7P7SwtuGld23wsg/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Sanket K.,8/24/19 23:33,0,0,0,0,5,"One of the best meals I've had in Charlottesville! 

Came by on a Friday night with a group of 6 friends and the place was packed! The staff clearly had their hands full, but were professional and put our names down for a table.

We settled in for a wait and ordered a round of cocktails (you can wait with your drink in the porch) We were pleasantly surprised and were seated as our cocktails were being prepared.

The tapas are among the most inventive and delicious I've had.

The carne asada was cooked to perfection, the mussels had a delicious smoky tomato based sauce/broth, the broccolini was simple but effective, and the mushroom tartlet was good too.

The cocktail spread has the usual suspects and are well made.

All in all, the service was great given the busy night, the food was delicious, and we all left having thoroughly overindulged ourselves!",44,2,zbOWujQQbD8agw9XrQx7XA,"Charlottesville, VA",https://www.yelp.com/user_details?userid=zbOWujQQbD8agw9XrQx7XA,https://s3-media0.fl.yelpcdn.com/photo/PHEHRNzSdyDCHxRSf9tFcw/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Giselle P.,9/11/19 15:06,0,0,0,0,4,"We ordered way too much food! Wish we'd been warned. Party of two and expectations of real ""tapas"" sized servings. In reality the tapas size is more than enough for two people to share. 
Standouts include the tortilla espanolla, Hongos (mushrooms with faro), and patas bravas. And the sangria.  Unfortunately we had no room left for dessert although I had heard good things about them.",18,0,cKsHxePdWt_q8ONiD2OKpA,"Rockville, MD",https://www.yelp.com/user_details?userid=cKsHxePdWt_q8ONiD2OKpA,,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Edmarie L.,10/13/19 1:12,1,0,0,1,3,"We ventured to Mas based on recommendations from friends and were sadly disappointed by our experience. While the food was good it did not make up for the poor service. 

As we waited for nearly 25 minutes to have a server come to our table frustrations mounted. We went and looked for the host to ask for service. When our server finally arrived, we were not greeted with apologetic  pleasantry. Instead, we were hit with a ""first of all"". We were never explained the process for ordering and met with contempt when we had questions. After eating at many other tapas restaurants, Mas had a different process. While we should have just left calling the experience a wash, our hunger made us stay. 

After speaking to the manager our drinks and starter were comped, but still felt as though the reason for our concerns were not fully understood. 

Our server continued to provide mediocre service at best throughout the rest of our dinner. What should have been an enjoyable birthday dinner was significantly dampened by the lack of courtesy and care our server provided. I do give credit to the Manager and Bartender for their care and service, the true saving grace in their process.",213,70,XyJXNfsGNPLqI2c86jzPTw,"San Antonio, TX",https://www.yelp.com/user_details?userid=XyJXNfsGNPLqI2c86jzPTw,https://s3-media0.fl.yelpcdn.com/photo/ZQ6Eqwaj0BGVktILbwaArw/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Michael H.,10/17/19 16:29,1,0,0,1,5,"Mas has been around for a long time, and they were bringing top-level Spanish food to Charlottesville before anyone else did. Carne asada, gambas, and datil con tocino are must-haves whenever you get there.",4,117,HKiltXBckCHedvA4ZTx5SQ,"Charlottesville, VA",https://www.yelp.com/user_details?userid=HKiltXBckCHedvA4ZTx5SQ,https://s3-media0.fl.yelpcdn.com/photo/0h53Zkb8gY0jGXqHv8w5lw/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Beth M.,10/27/19 16:06,1,0,0,1,4,"Just had a nice little brunch at Mas, which they only do on the last Sunday of the month. Overall we really enjoyed our brunch and enjoyed the Spanish twist on American classics. 

We both started with a cup of regular coffee. Minor complaint is that it didn't appear to be a bottomless cup. However we did order drinks for our meal, so maybe the server just assumed we didn't want more. 

For the meal I had the shrimp with polenta and a blood orange mimosa. All was great. While I had plenty to eat, for the price I thought my portion was a bit small. He had the biscocho jamon (Serrano ham and egg biscuit) plus a side of papas bravas y alioli (fried potatoes with aioli) and a Bloody Mary. The price/portion was better and all was delicious. 


I would definitely return and try other things on the menu and the speed with which were served would make it great for brunch to take the kids.",207,28,F9ryadSyr6hy3jDodPYhyw,"Charlottesville, VA",https://www.yelp.com/user_details?userid=F9ryadSyr6hy3jDodPYhyw,https://s3-media0.fl.yelpcdn.com/photo/5ddU2NC2isK7b6DRMMudPA/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Edward M.,10/27/19 19:20,0,0,0,0,4,"This place is pretty good also pretty mas expensive for what it is.

I had never been to this part of town but saw this place on Yelp so I figured I would check it out when I was on one of my frequent business trips to Charlottesville.

There's a small parking lot behind the restaurant which is nice.

Inside it's not very big but attractive. I just sat at the bar, which pretty much runs the length of the restaurant.

I was on my own so I started with the arugula salad and was pleased. There were several things that interested me but next I settled on the buratta-pesto-toast tapas thing and that was also good.
I debated ordering something else but decided to just get dessert instead.

I ordered the flan just because and honesty it exceeded my expectations. Cappuccino was also legit.

Service was fine and it wasn't very busy the night I was there. 

Only downside was I thought it was a bit expensive. The aforementioned salad and one tapas, glass of inexpensive wine and a cappuccino was north of $50 and honestly I was still a little hungry.

But all in all I will probably be back to spend more of my company's money.",279,71,XHSMF8NUQuT1LZ44jTpQPA,"Cheshire, CT",https://www.yelp.com/user_details?userid=XHSMF8NUQuT1LZ44jTpQPA,https://s3-media0.fl.yelpcdn.com/photo/1Lc5FUCpszxtGnQjZZY_ow/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Aurora G.,1/12/20 2:50,0,0,0,0,4,"Saw reviews about this place on Yelp and was really excited to finally try it out. Service was really nice, and by 6pm this place was already completely filled- says a lot about a restaurant!

We ordered Lamb Chop, Bacon wrapped Dates, the famous Carne Asada, Cauliflower, and Calamari. Loved the Calamari and Lamb Cop, however the rest were just standard, nothing super special about them. It's definitely on the pricier side and the food overall was satisfactory but not amazing.",7,385,HDHLp9YIhaIwx0DJYIEmvw,"Chicago, IL",https://www.yelp.com/user_details?userid=HDHLp9YIhaIwx0DJYIEmvw,,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Alison W.,1/21/20 20:31,0,0,0,0,4,"Mas had a great atmosphere for a Saturday night dinner. They were very busy and we had about a 30 min wait. This was ok because we were able to order drinks at the bar while waiting for table. 

Highlights: roasted cauliflower in turmeric, arugula salad with octopus and grapefruit pieces, duck over couscous with cherries, delicious sangria 

Skip: mushroom tartlet (pastry was burnt), tomatoes asados, fry bread with cheese and chorizo (overly greasy)

Would still come back and try different menu items because they were lots of options, plus our server was great.",174,251,V_4UqBlKHOnNCVqkAgGt3Q,"Charlottesville, VA",https://www.yelp.com/user_details?userid=V_4UqBlKHOnNCVqkAgGt3Q,https://s3-media0.fl.yelpcdn.com/photo/60MQATizsXwnEp9nW4ZBYA/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Sei Young Y.,3/9/20 10:06,0,0,0,1,3,#NAME?,75,321,1zLw2mMhjga6NEdV-01zWA,"McLean, VA",https://www.yelp.com/user_details?userid=1zLw2mMhjga6NEdV-01zWA,https://s3-media0.fl.yelpcdn.com/photo/JFZLekyUwFS6FAsg0uYA4A/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Anju S.,3/15/20 4:49,0,0,0,0,3,"Cute space, but the food was average at best. We enjoyed the pousoles, but everything else we ordered (cauliflower, lamb sliders, fish dip) lacked much flavor or originality. Also enjoyed the chocolate mousse dessert. However the price seemed quite high for the amount of food for the meal.",6,86,OJuiNvpa46yIZVt0K2Q9pQ,"Kailua-Kona, HI",https://www.yelp.com/user_details?userid=OJuiNvpa46yIZVt0K2Q9pQ,https://s3-media0.fl.yelpcdn.com/photo/qi1bNGcQu0rlaY80p8VW9Q/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Daniel B.,5/1/20 23:09,0,0,0,0,5,"Oh man! This is place a true gem! Friendly staff, amazing food! I recommend their shrimp tapas, they are huge and delicious!! Their octopus is also amazing! My favorite actually.",10,32,5ircSUxU8G_OWc6VPDj9MQ,"Saint Louis, MO",https://www.yelp.com/user_details?userid=5ircSUxU8G_OWc6VPDj9MQ,https://s3-media0.fl.yelpcdn.com/photo/7AS7RQNkh6_Hm2RNYedFIA/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Kit C.,5/12/20 0:45,0,0,0,0,5,"Mas is a favorite date night spot for us, there is always some hustle & bustle, service is great, and we have our go-to favorites. We have even taken the kids for a special night out and they (the kids) suprised us with their adventurous tastes.  Mas has been great with take-out during shelter-in-place/semi-shutdown - family style meals are available at reasonable prices.  
As far as our personal recommendations - we've never gone wrong with arugula salad, carne asada, grilled tuna (always perfectly rare), gambas (shrimp), bouqerones(anchovies), papas bravas (perfectly roasted potatoes), and the pla' piqueno (amazing manchego thinly sliced, served with housebaked bread and apples - yum!) all of which have been available for take-out at this time.  We also love the octopus though its not on the menu right now :-)!!
During the shelter-in-place we discovered a new favorite with their roast chicken family meal!! And the margaritas are as good as ever - the traditional is good, but blood orange and raspberry are fantastic :-).",30,34,_2yHB6JtBNFMcHqJjyJ1Pg,"Charlottesville, VA",https://www.yelp.com/user_details?userid=_2yHB6JtBNFMcHqJjyJ1Pg,https://s3-media0.fl.yelpcdn.com/photo/mOZ7i23fTaPSd6GAwdkHmQ/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
A H.,6/30/20 23:46,0,0,0,0,5,"Delicious selection, and generous staff. 

Built in the wonderful Belmont neighborhood, further boasting a cozy atmosphere and setting for dine in. 

Flavor is strong with presence of an obvious local touch. 

Continuing to exceed my expectations each time I order! 

I am extremely impressed by this business and their food, and would bring everyone in the block and beyond to get a taste. 


HIGHLY recommend!",50,1,1U9hvTGLRfKvLywnI5QdzQ,"Harrisonburg, VA",https://www.yelp.com/user_details?userid=1U9hvTGLRfKvLywnI5QdzQ,https://s3-media0.fl.yelpcdn.com/photo/mOcjXDmFq2iO5MgGoxG8dA/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Kirsten A.,8/8/20 16:54,1,0,0,1,5,"My boyfriend and I did take out from here last night for a fun at home date night and it did not disappoint. The take out service is super easy where they bring the food right to your car. The food itself was delish. Didn't take a picture because plating is not my strong suit but we ordered: 

- carne asada: Cooked perfectly, our favorite tapa
- coliflor: SO GOOD. Got turned onto this after trying it at conmole across the street a big who and I have to say, both places do an amazing job
- bacon wrapped dates: only came with 4 (two screens of two) but so good 
- hongos: these were a little weird. Tasty, but kind of odd 
- papas bravas: usually one of my favorites, although I wasn't super impressed here in comparison to the other food. Still definitely good though! 
- sangria: YUM! One order was perfect for 2 glasses 

My only real complaint was there was no indication of which tapas the side sauces went with, so we had to pour over the menu again to figure that out. Overall was a great meal and I can't wait until I can try eating at the restaurant instead of take out!",179,535,vynH7gPyZxvJwR6kFuZ-1Q,"Charlottesville, VA",https://www.yelp.com/user_details?userid=vynH7gPyZxvJwR6kFuZ-1Q,https://s3-media0.fl.yelpcdn.com/photo/6mYRj1f17tm3lqM-FL5N7g/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
MP G.,11/29/20 4:31,1,0,0,2,5,"One of my favorite restaurants in Charlottesville! This is a timeless classic! As someone who's been to Spain, I really think most of the meals here are close to the authentic taste! I came here during quarantine in the summer and was rather impressed by their outdoor seating options. The food prices were manageable, and between my 3 friends and I, we were able to a mix of 6-7 tapas and raciones portioned meals.  Patatas bravas is a must have, so is their paella. I really enjoy their mussels as well.",234,228,I8iITIOjYTNmPw9P2p-yLQ,"Washington, DC",https://www.yelp.com/user_details?userid=I8iITIOjYTNmPw9P2p-yLQ,https://s3-media0.fl.yelpcdn.com/photo/aVXBVouvtuIRF260CfA0_Q/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Jessi S.,3/7/21 23:06,1,3,3,6,3,"High expectations, but mediocre tapas. Half the dishes were good, but basic, and the other half left us wishing we ordered something else. It's incredibly difficult to get reservations now because there are only 5 tables and the seating is 1hr 45min long. We felt rushed by our server so we picked 2 dishes right away to start: chorizo and carne asada. The carne asada ended up being one of the better dishes and our favorite- caution, the meat may still be mooing. The chorizo was good, but definitely have had better. The posole (chicken stew) was bland and unimpressive...waste of stomach space. Then, we ordered the chuletas (lamb chops) and pescado (rockfish), which offered some promising flavors. The fish happened to be the table favorite. The bocato (pork cheek) was my personal favorite. Having some room left after all these dishes, we cumulatively decided to order 2 more dishes: pintxo (rabbit pate) and oyster mushrooms. Both of these dishes were awful and a disappointing end to our dinner. We basically forced our bites to finish our plates. The pate was a runny gravy slopped onto bread. And the mushrooms ruined it all from there. I'd like to give this place another chance reading all the hype and order other dishes, but I'm worried that I'll be left disappointed once again.",437,386,LK2cFPrCgHc8shHfG1bN-w,"Baltimore, MD",https://www.yelp.com/user_details?userid=LK2cFPrCgHc8shHfG1bN-w,https://s3-media0.fl.yelpcdn.com/photo/vqfG8_H8_RZsAKzlPE1Uew/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Reane S.,3/11/21 18:39,0,1,1,3,3,"We were so looking forward to this dinner due to several recommendations with some rave reviews and as such had high expectations. Sadly, our dinner overall was a let down.
We started off with chorizo which was disappointing and carne asada. Having had chorizo at different Spanish / Hispanic restaurants, this one was mediocre. It lacked the spice of a typical highly seasoned Spanish pork sausage. The tenderloin that came with a warning of being grilled VERY RARE , was on point, delicious and definitely one of the best carne asada , according to my husband. The aioli with it brought out the flavor even more. 
We then moved on to Posole - chicken stew which was supposed  to have a nice blend of onions & poblano peppers which would have given it a nice distinctive taste. We thought it was just meh..
We also ordered Bocato which was braised pork cheeks with a delicious meld of flavors in a brioche. We loved it!
Another winner was the pescado which was a tasty, slightly crispy seared rockfish - definitely a must have!
The chuletas (baby lamb chops) unfortunately failed to impress. We think they were overly trimmed of fat.
We wanted to try something else so we ordered the Pintxo and the Hongos. We shouldn't have. Both dishes were unimpressive. The rabbit liver - black truffle pate was a tasteless gray smear on bread. The grilled mushrooms were neither interesting nor good. A shame that it was the last taste in our mouths at the end of our meal. 
The food we had were average at best with a couple of exemptions. Overall, I don't think it's lived up to the hype.",105,22,26aSuPQMTkOE7INO_gh7Rg,"Columbia, MD",https://www.yelp.com/user_details?userid=26aSuPQMTkOE7INO_gh7Rg,https://s3-media0.fl.yelpcdn.com/photo/0UrbH93nlMDqBKrVYf9hkQ/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Brian B.,3/13/21 14:10,1,0,0,0,5,We've gotten takeout here several times and the food is consistently delicious. We can't wait to get back to sitting on the patio with some sangria!,26,0,1W2JIOPc_ztTfSm5kA_16g,"Charlottesville, VA",https://www.yelp.com/user_details?userid=1W2JIOPc_ztTfSm5kA_16g,,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Jackie M.,3/24/21 15:14,1,0,0,0,5,Found this place through Yelp and I'm very impressed. The food was amazing and the drinks were great as well! The restaurant itself is adorable and has a nice layout but the food is definitely what is going to make us go back! We haven't stopped talking about how great it was since last night,23,1,707HR0M6q6ytOJxBcgLBbQ,"Short Hills, NJ",https://www.yelp.com/user_details?userid=707HR0M6q6ytOJxBcgLBbQ,,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Anna M.,4/8/21 16:59,0,0,0,2,3,"Mas tapas has a great vibe to it and we had a great group dinner. The experience overall was pleasant and the service was helpful and knowledgeable! They also let us split the check 8 ways which is so nice. However, the food that we ordered was subpar when you compare it to the price of the menu items. We weren't enthused but it's was still good food.",38,11,HYpjqznPzpK64a9Ni29P7g,"Charlottesville, VA",https://www.yelp.com/user_details?userid=HYpjqznPzpK64a9Ni29P7g,https://s3-media0.fl.yelpcdn.com/photo/up-_-rmorzLN3IyIk5PYdQ/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Mark N.,4/12/21 14:15,2,1,1,5,4,"I find that getting takeout really shows you how good or not the food is at a restaurant. No distractions like plating. It's just the food. Either good or bad. In this case, Mas Tapas is muy bueno. We went with the following:

Tuna Salad - nice mix of arugula with plenty of chunks of yellowfin tuna plus capers, onions, and shaved manchego cheese. Super tasty. 

Albondigas - juicy beef/pork/lamb meatballs in a very flavorful romesco sauce.
 
Carne Asada - seared perfectly and then basically rare. My wife and I like it that way, but I'm sensitive that others like their beef cooked more.

Arroz con Pollo - I'm not sure if the chicken was smoked or the pepper in the sofrito, but this dish had a very nice smoky note to it.

Hummus - good pepper and garlic flavors in this version. 

We put in an online order https://mastapas.hrpos.heartland.us/. My only gripe is that it took an hour and a half to get the food. Perhaps that's just an issue on Fridays? Reservations can be made with Resy.",922,153,cyYBOrz49VBTWwusP0J6_g,"Leesburg, VA",https://www.yelp.com/user_details?userid=cyYBOrz49VBTWwusP0J6_g,https://s3-media0.fl.yelpcdn.com/photo/o8gJ4kjk-O76qI5P_CAKLQ/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Oren M.,5/23/21 2:21,0,0,0,0,5,"everything you want out of a tapas place: delicious, fast, friendly service, perfect sized menu

i came here with my family for a post-graduation meal. we were able to snag last minute reservations despite everywhere in town being full. i initially thought this was a reflection of a difference in quality but my meal at mas tapas was nothing less than excellent. 

ordering was straightforward, with a sheet of options to mark, and (unique to most tapas places) the option for a small or large size. 

we opted for a few small, a few large items. everything was great. arroz con pollo was wet and delicious. the patatas were flavorful and topped with an excellent aioli. the steak was perfectly cooked. the cauliflower was perfectly charred. the pan con tomat tasted wonderly of smoke. 

we ended up ordering a small number of dishes but were stuffed. the sizes were generous and the prices fair. we finished the night with a perfect simple chocolate cake.

i wish them only the best. they deserve it.",241,103,ki2RNiOkXZ5di6SGeeEckw,"Pasadena, CA",https://www.yelp.com/user_details?userid=ki2RNiOkXZ5di6SGeeEckw,https://s3-media0.fl.yelpcdn.com/photo/5xTJ-jNTwL4sJ1uFsd9NAQ/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Katherine C.,7/20/21 14:05,0,0,0,0,5,"Yes, it may be a little pricy, but a stop by Mas Tapas is a must for a special treat or to celebrate special occasions! Be sure to head on over with at least a few friends because it is family style tapas, and the more people you have, the more dishes you can try! Our group's favorites were the Gambas a la Parilla, Tomates Asados, Papas Bravas, and Carne Asada. They also have a decent selection of vegetarian options, and servers are always more than happy to help guide you toward the right dishes or bottle of wine for your group. We look forward to our next visit!",123,478,CFJFVfJMvo-H4GM2xXP0zw,"Boise, ID",https://www.yelp.com/user_details?userid=CFJFVfJMvo-H4GM2xXP0zw,https://s3-media0.fl.yelpcdn.com/photo/MYgrmJSkmY2Slr6pXQiP_g/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Mauria I.,7/30/21 21:57,0,0,0,0,2,"The food was good. Service, quite poor. The main course tapas came before the appetizer tapas. All five courses were brought to our table within two minutes of each other. We traveled an hour to dine here. I had more relaxed meals at Applebee's. When I mentioned the ""rushed"" food order, I was told by our service person, ""That happens on Friday and Saturday nights."" If you eat here, specify you want appetizers first, entrees last...
I hope your experience is better than ours.",12,1,BL-6RdME8U6BUtiEpKTRBw,"Nashua, NH",https://www.yelp.com/user_details?userid=BL-6RdME8U6BUtiEpKTRBw,https://s3-media0.fl.yelpcdn.com/photo/WWmo0LyRv4304nWOMTUAQw/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Yush H.,8/1/21 0:49,0,0,0,1,5,"Every tapas dish was absolutely delicious and perfectly plated. The grilled octopus had a nice char, and the sauce and charred lemon was a great combo with the octopus. Texture was just the right amount of chew. Would highly recommend the gambas parillas. So garlicky and salty delicious. The hanger steak was perfectly cooked and seasoned. Look forward to coming back here again and trying more dishes.",369,134,EzMbKvgxMTxNtRBlSZcBFQ,"Charlotte, NC",https://www.yelp.com/user_details?userid=EzMbKvgxMTxNtRBlSZcBFQ,https://s3-media0.fl.yelpcdn.com/photo/PK6P5nPFL1X2jaKu_PQTtg/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
codey r.,8/4/21 1:11,0,0,0,0,5,First time goers tonight for my birthday and it was amazing. Food was 2nd to done. Such a fun place. Everything we had was amazing. Must try. If it's a nice day. Sit outside,3,0,cMfyZ00J-0YShTG9WLLP3w,"Linthicum Heights, MD",https://www.yelp.com/user_details?userid=cMfyZ00J-0YShTG9WLLP3w,,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Lulu P.,8/7/21 12:45,0,0,0,0,5,Mad is consistent and there's something on the menu for all palettes. The cocktails are great too. Try the bacon wrapped dates and the shrimp!,42,1,NGI95AKbtnixbqtBcQGdgw,"Charlottesville, VA",https://www.yelp.com/user_details?userid=NGI95AKbtnixbqtBcQGdgw,,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Caroline F.,8/14/21 19:37,1,0,0,2,5,"Another fantastic meal at Mas. I often find myself eating mostly meat, cheese and fried things at tapas places, but that is never the case here. The star of the night was the Smokra--smoked okra and corn. We absolutely demolished it, and I'm not even a huge okra fan (unless we're talking fried okra). Sadly, the meatballs weren't on the menu so we ordered arroz con pollo, which was excellent, and the birria, which was good but more like short rib than ""steak tips."" The only things that didn't stand out were the bread (room temp, just wish there was an option to heat it up) and the broccolini (nothing wrong with it, just very plain). IMO, Mas is definitely still the best tapas place in town--extensive menu with tons of vegetable dishes and more reasonably priced than other options.",326,330,jRKRjL0ySh3G7nEiWnPFhA,"Charlottesville, VA",https://www.yelp.com/user_details?userid=jRKRjL0ySh3G7nEiWnPFhA,https://s3-media0.fl.yelpcdn.com/photo/0nThyA6AF4hoEuXE1HhkQw/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Heather G.,8/16/21 17:16,0,0,0,0,5,"Food was absolutely amazing! So much fun something for everyone and opportunity to try a bit of everything!
The service was spot on and the drinks were perfect!
Can't wait to go back!",7,101,cIYTxg-jruHCoz4I_LhkQw,"Afton, VA",https://www.yelp.com/user_details?userid=cIYTxg-jruHCoz4I_LhkQw,,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Paige H.,8/19/21 11:53,0,0,0,0,5,"Mad Tapas is a local staple in the community. The tapas, unique drinks, plethora of wine and beer options (with my local) make this a can't miss Charlottesville favourite. They also have something for everyone, so don't worry about large groups with varying diets or even little humans. They have both indoor and outdoor seating and welcome Pets. If you're a foodie, you be in heaven with their complex takes on simple staples and if you're a picky eater, they still have some more standard options to keep you asking for another round.",69,40,5PA36Zyz9TnHWKv2FaFdog,"Charlottesville, VA",https://www.yelp.com/user_details?userid=5PA36Zyz9TnHWKv2FaFdog,https://s3-media0.fl.yelpcdn.com/photo/1Gs_QtML3UBYcvJ7RWzszQ/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Chris H.,8/21/21 23:37,0,0,0,1,4,"A really neat novel way to try a bunch of different Hispanic plates! As a couple we only ordered 5 ""tapas"" (small portions) and we're plenty full! The challenge is really knowing what is what...we really didn't know except for a few items and relied on our server to say those would be good, which he was right! Plates come.oit in no particular order (you don't get everything at.once) with I believe the intent of sharing? Either way it works. 

We didn't try a cocktail nor beer but other customers recommended the basil gimlet which we almost tried. If you are looking for a little different experience give this place a try! Book ahead though - indoor was full so we could only manage to get a table outside...",172,29,Jzmp4ro1HTcHypJX8SxRgw,"Chesterfield, VA",https://www.yelp.com/user_details?userid=Jzmp4ro1HTcHypJX8SxRgw,https://s3-media0.fl.yelpcdn.com/photo/r203Z9RSCiteJMgEy4lVTg/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Rick F.,8/25/21 21:58,0,0,0,2,2,"This place changed a lot over the past 10 years. Unfortunately, not for the better. 

Having been a previous resident of Charlottesville, I recently had the opportunity to return to Charlottesville as part of First year move-in for my son. WOW! What a disappointment ""Mas"" was. 

Pretty much everything food wise that could be wrong was wrong. First, if you're going to be a Spanish tapas restaurant, the one dish you MUST get right is the Tortilla Espanola. Sadly, the imposter was more ""potatoes au granita"" and lacked any other quality one might expect in even the feeble attempts at the real thing"" 

We ordered shrimp which came out rubbery and clearly overcooked. Our bread lacked that crispy crust and was a dull, doughy (not in a good way) slab of bread. 

The Sangria was on point... and that's about the only good thing I can say.",3,7,2w8FiJoVwRBIbK3dEeSMpA,"Lihue, HI",https://www.yelp.com/user_details?userid=2w8FiJoVwRBIbK3dEeSMpA,,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Danielle S.,9/23/21 13:20,0,0,0,1,3,"Overall it was a good experience, the food was tasty but didn't quite live up to the expectations. The lamb was tiny tiny, it said it was baby but didn't expect so tiny. And it also said it was grilled rare, but it was definitely closer to a medium well doneness. It was still so tasty with the sauce. I didn't love the shrimp in the garlic aioli, much more prefer gambas in a little cast iron skillet with oil and garlic instead of the thick aioli. The octopus salad was a standout. People always rave about Mas and it was good, yes, but I'm not itching to go back so soon",121,70,ibXH90mH5WMGsEXRXZH41w,"Charlotte, NC",https://www.yelp.com/user_details?userid=ibXH90mH5WMGsEXRXZH41w,https://s3-media0.fl.yelpcdn.com/photo/GgC5YF_E7aQMMy_S5ASDHA/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
Jenn U.,10/25/21 2:58,1,0,0,0,4,"Finally got to try this place after a ton of recommendations! We had quite the variety of options and some of the simplest ones ended up being our favorites (that arroz con pollo was amazing!) Some things weren't as good as I was expecting, specifically the papas bravas - I was expecting them to be smaller and easier bites or even crispy but they were kind of baked together making it tough to share. Overall though, really great meal and we will be back to try more!",63,101,fFgmPlSuNVvH2wECTDKLYg,"Charlottesville, VA",https://www.yelp.com/user_details?userid=fFgmPlSuNVvH2wECTDKLYg,https://s3-media0.fl.yelpcdn.com/photo/TSt4Lmyvw9VyYezgVgfJ3Q/180s.jpg,https://www.yelp.com/biz/mas-tapas-charlottesville?hrid=
